,Unnamed: 0,doc_id,text,score1_int,num
278,279,279,  高糖 優適    新聞 麥當勞 刷卡 行動 支付 日起 北市 適用 時間       麥當勞 刷卡 行動 支付 日起 北市 適用 中央社 記者 吳欣紜 台北 日電 麥當勞 今天 宣布 日起 台北市 店面 啟動 信用 小額 支付 同時 開通 三大 行動 支付 民眾 消費 可免 現金 肯德基 線上 訂餐 外送則 可用 信用卡 店面 接受 悠遊 付款 台灣 麥當勞 去年底 宣布 今年 月將 開放 信用卡 小額 支付 服務 全台 門市 屆時 民眾 至麥 當勞點餐 使用 信用卡 付費 麥當勞 日前 開放 林森 二等 家門 正式 使用 台灣 麥當勞 今天 發布 新聞稿 指出 日起 麥當勞 台北市 餐廳 全面 啟動 信用卡 小額 支付 服務 消費者 參加 機構 信用卡  以下 即可 享有 交易 簽名 快速 結帳 服務 全台 以上 卡友 適用 此外 麥當勞 將同布 開通 三大 國際 行動 支付 包含       民眾 台北市 麥當勞 餐廳 點餐 可持 手機 感應 點餐 付款 將更 快速 信用卡 支付 不僅 限於 餐廳 台灣 麥當勞 表示  小時 外送 服務 麥當勞 歡樂 日上  點起 網路 訂餐 同步 啟動線 刷卡 服務 訂餐 付款 全程 數位化 消費者 付現 也免 找零 餐點 送達 立即 享用 台灣 麥當勞 指出 信用卡 小額 支付 服務 持續 擴展 日起 全台 將有  麥當勞 餐廳 適用 台北市 餐廳 全面 開放 各縣市 餐廳 也將 陸續 加入 服務 行列 預計 月底 消費 全台 麥當勞 餐廳 信用卡 手機 消費 除了 台灣 麥當勞 另一家 速食 業者 肯德基 提供 線上 訂餐 使用 外送 服務 使用 信用卡 消費 門市 則可 使用 悠遊 支付 編輯           中央社    發信站 踢踢 實業   來自  文章 網址           希望 網路 訂餐 能夠 直接 輸入 載具 編號      終於 可以        不知 可否 信用卡 儲值 點點      可是 這邊 信用卡 機不 像是 可以 手機  那種      至少 那種 一樣      點點 不能 信用卡 儲值      麥當勞 歡樂 開放 線上 刷卡 終於 不用 付現金      外觀 刷卡機 燦坤 可以 感應 位置 螢幕 面板      現在 比較 想用 悠遊 付錢      樓上 比較 想用 一卡通 付錢      做夢 夢到 近期 開放 悠遊 卡類 電子 支付 顆顆      嚇醒      興奮  可是 現在 新北       新北 自己 上官 網查 適用 門市 列表      悠遊       點點 不能 信用卡 儲值 的話 不到      點點 當時 推出 覺得 直接 結合 行動 支付      今年 年尾會 開放 悠遊                 一下 中南部 還是 暫時 沒有 門市 可以      悠遊 結帳 比較 信用卡 還要 回傳 速度 不如 悠遊      台灣 一棵 鼻屎 分批 真的      中午 去北 車門 不能 刷卡 有種 感覺      今天 名單 汐止 中興 拒絕 店員 一臉 懶得      回家 客訴          裡面 適用 列表      接到 客服 電話 客服 官網 表示 歡樂 可用 刷卡       問他 請問 歡樂 送線 怎麼       總之 現在 還是 超絕 公測 拒絕 不用 意外      狀況 全民 公測      今天 店員 明天 結果 發現 搞錯 然後 他們 開心      第一次 結帳 刷卡           總公司 客服 這句      解讀 方式 陸續 建置 粉棒      剛剛 分店 來說 可以 哈哈      希望 南部 快點      什麼 開放 悠遊 一卡通      可能  比較 便宜      可以 刷卡 儲值 夠意思      不能 儲值     ,1,1132
279,280,280,  巧克力    新聞 大陸 麥當勞 改名 拱門  億次 點閱 執行 時間        大陸 麥當勞 改名 拱門  億次 點閱 執行長 內幕      中時 電子報 丁世傑 麥當勞 中國 去年  商業登記 更名 拱門 引發 議論 大陸 中信 資本 董事長 張懿  透露 內情 收購 麥當勞 中國區 業務 美方 不准 繼續 原名 一氣 叫了 拱門 根據 中央社 引述 澎湃 新聞報導 亞洲 金融 論壇 今天 香港 舉行 中信 資本 董事長 執行長  一個 討論 環節 談到 去年 麥當勞 改名 拱門 事件 表示 這是  網路上 轟動 一個 行銷 本意 根本 不是 行銷 他說 原來 想用 別的 名字 麥當勞 不讓 我用 一氣之下 拱門 最後 有關 這個 新聞 網上 閱讀  億次 平均 每個 中國 看到 有關 改名字 各種各樣 文章 這種 行銷 力度 全世界 其他 地方 可以 找到 說明 消費 潛力 巨大 報導  麥當勞 宣布 中信 股份 中信 資本 以及 凱雷 投資 集團 針對 麥當 中國 業務 戰略 合作 正式 完成 交割 成立 麥當勞 中國 營運 管理 麥當勞 中國 大陸 香港 業務 收購 完成 中信 股份 中信 資本 公司 持有  控股權 凱雷 麥當勞 全球 分別 持有   股權 工商 資訊 資料 顯示   麥當勞 中國 有限公司 投資者 名稱 中國 管理 有限公司 變更 拱門 中國 管理 有限公司   公司 名稱 已變 更為 拱門 中國 有限公司 中時 電子報       上班 拱門 發信站 踢踢 實業   來自  文章 網址           拱門 克拉 歡喜 金吉拜      金機      金三胖      真愛 大陸 這個 廠廠      無聊 知道 台灣 德昌      得昌            富利 餐飲           放心 這邊 只會 阿共 而已      原來 速食店 可以 條碼      只有 漢堡 王不給 電子 發票      漢堡 長條 紙啊 可以 用為 什麼 要改 年輕人 太愛 亂花      顆顆      只是 給你用 商標 公司 名稱 不給 麥當勞 因為 真正 麥當勞      已經 代理商 概念      公司 叫金 拱門 門市 還是 麥當勞 台灣 一樣 公司      德昌 門市 麥當勞      所以 每次 看到 臺灣 鄉民 高潮 拱門 覺得 愚昧 可笑      比賽 百味 很多      競酷 網銀 英皇      金坷      瓷器      但是 拱門 不錯       可惜 臺灣 沒有 老闆 可以 那麼 任性      拱門 這個 名字    ,1,813
280,281,281,  艾絲翠德 妹妹    新聞 中國 麥當勞 麥當勞 公司 改名 時間                 中國 麥當勞 麥當勞 公司 改名 拱門 即時新聞 綜合 報導 中國 麥當勞 改名 中國 媒體 報導 根據 中國 國家 企業信用 信息 公示 系統 顯示 麥當勞 中國 有限公司 近日 更名 成為 拱門 中國 有限 公司 此事 引發 中國 網友 議論 紛紛 直呼 中國 麥當勞 稍早 官方 微博 發文 證實 改名 一事 強調 改名 只是 證照 而已 實際 用餐 還是 認清 麥當勞 由於 麥當勞 決定 亞洲 業務 資產 直營 轉向 授權 發展   今年初 中國 香港  麥當勞 門市 經營權 中國 中信集團 私募 巨頭 凱雷 投資 集團 買下 麥當勞 母公司 收購案 僅有  股份 綜合 中國 媒體 報導 中國 網路上 近日 曝出 消息 指出 中國 麥當勞 更名 拱門 發議論 根據 中國 網站 天眼 資訊 麥當勞 中國 有限公司 今年   更名 拱門 中國 有限公司 另外 投資者 名稱  日由 麥當勞 中國 管理 有限 公司 變更 拱門 中國 管理 有限公司 許多 中國 網友 對此 展開 熱議 有人 直呼 拱門 名字 好土 還有 人稱 名字 有夠 鄉村 拱門 可樂 有人 起鬨 肯德基  改名 變成 夫子 開封 討論 熱烈 自由  發信站 踢踢 實業   來自  文章 網址           必勝客 改名 中國 燒餅      他們 好市 天貓 樣子      中國 真的 無奇不有      算命 改名 賺錢      中國 燒餅       台灣 現在 德昌 股份 有限公司 沒什麼 奇怪      其實 沒什麼 看別 新聞 美國 那邊 授權 麥當勞 當餐      廳名 授權 公司 所以 公司 而已      所以 武大郎 老婆 賣給 西門慶      公司 大驚小怪 台灣 麥當勞 經營 公司 麥當勞      何不 改叫 牡丹      比較 好奇 台灣 授權 食材會 不會 改成 黑心      台灣 沒多 好聽 還以 免稅商店           正常 新聞 台灣 媒體 手上 變調       孔夫子 創意       速食 戰爭       少見多怪             孔夫子 名字 不錯                台灣 麥當勞 現在 好像 德昌 樣子      怎麼 有人 以為 這是 中國 特有 現象  沒住 台灣      金爺      台灣 德昌      怎麼 鋼門      進狗門 狗食                德昌 維尼      登記 公司 改名 授權 品牌 而已      安心 食品      餿水油 事件 還退      牡丹      大俠 漢堡包      有夠 真不愧是 國人      達美樂要 改名 骨牌 比薩       原來 只是 公司 名稱 品牌 一樣 麥當勞 台灣 媒體       低能 新聞 意外      丟臉 還有 智障 記者 低能      台灣 麥當勞      德昌 比較 古時候 鴉片 覺得 免稅店    ,1,927
281,282,282,  風風    情報 南京 仿冒 麥當勞  時間        來源     全文 中國 仿冒 已到 令人 瞠目結舌 程度 南京 驚現 山寨 一條街 這條 即將 開業 商店 街內 名稱 全部 來自 知名品牌 山寨 仿冒 複製 不但 商標 圖案 雷同 店名 大同小異 例如 麥當勞 黃色 商標 一個 成了 屈臣氏 變為 巴克 成了 克星 民眾 直呼 驚嚇 這則 名為 對不起 真的 雷到 南京 最雷人 山寨 店群 文章 近日 多個 網路 論壇 轉載 發帖 民眾 表示 當天 上班 途經 文安 瞥見 路邊 一排 怪怪的 定神一看 居然 全部 各大 知名品牌 山寨 趕緊 拿出 手機 一陣 猛拍 隨後 張貼 網路上 超商   其中 全球 最大 連鎖 速食 麥當勞 金字招牌 商標 山寨 比本 尊多 上班族 最愛 星巴克 咖啡   英文名稱 反過來 山寨 成了   克星 令人噴飯 令人 哭笑不得 香港 知名 連鎖 零售 屈臣氏  不但 英文名稱 山寨   招牌 中文名稱 改成 此外 知名 連鎖 便利商店  成了  必勝客 比薩     必勝 哈根達斯 冰淇淋    一個 字母 成了   中國 本土 品牌 難逃 一劫 北京奧運 凌空 點燃 聖火 體操 王子 李寧 創立 運動用品 品牌   山寨 成了   商標 圖案 幾乎 一樣 不怕 取締 膽子 國民 眾驚嘆 擦邊球 打得 雷人 真是 山寨 薈萃 還有 調侃 可樂 紅茶 過麥 肯基 這些 東西 管啊 路過 民眾 質疑 難道 不怕 官方 取締 膽子 太大 附近 居民 指出 該條 商店 仿冒 招牌 商店 業者 招租 打出 另類 廣告 真正 開業 並非 這些 仿冒 商家 至於 仿冒 連鎖 品牌 中國 分公司 強調 會持 關注 等到 商店 真正 開業 再來 評斷 是否 採取 法律 行動 發信站 踢踢 實業      有夠  整條 嚇不了      這個 應該 出處          強大       創意       台灣 出現 多久    ,-1,685
282,283,283,      討論 關於 紅白   時間       最近 門市 好像 沒有 紅白  兩樣   台中市 台北 分店 店員 表示 還有 只是 現在 沒有  有人 知道 這個 方案 慢慢 消失 了嗎 還是 只是 配合 新年  設計 發信站 踢踢 實業   來自  文章 網址           轉哪面 通常 當天 比較 難衝 業績 當然 不會 特別      一面 給他 直接 櫃台 看吧      前天 中文 二門 櫃台 現在 完全 沒有            剛剛 沒有  可看 店員 口述 點餐      想起 麥克 雙牛堡 這樣 慢慢 消失       櫃檯 紙板 變成 正面 套餐 背面 分享      頭上 電子  轉面  出來      不能 紅白 世上 沒有 什麼 可以 如此 絕對      之前 過點 餐時 套餐 面想 店員 直接 不耐地 翻成      之前 翻到 一點 完餐 店員 瞬間 翻回      牆上 價目表      希望 不要 消失 還想 半夜 鬆餅      上面      燈箱 不是 菜單 翻給      慢慢 河蟹 節奏      幾乎 其他 菜單 記不住 只有 記住 接點      反正 點錯 沒有 店員 沒有 然後 翻出 菜單      想念 麥克 雙牛堡      其他 菜單 記不住 浮誇 除了 經典 豪麥 幾種 有人      發現 近幾個月 肯德基 沒去 賣當勞 可能 優惠卷      引力 比較 麥當勞 報報      其實 要不是  今年 麥當勞 消費額 可能 額度      肯德基      我家 附近 菜單 比較 小張 壓在 大張 菜單           上週 沒有 菜單      一加 牛肉      還有 麥香雞       官網 實體 店面  未免太 小家子氣      這跟  起來 理由 應該 差不多 就是 只想 知道      其他 散客 當然 希望 他們  利潤 比較 餐點      可是 菜單 不印 有點 之前 主動 給你看 模式      除非 主動 否則 那塊 紅白 菜單 不會 見客      以前 如果 單點 麥香雞 店員 不要 元多 小飲      現在 知道 還有 沒有 這樣 措施      偷偷 唱歌 結果 好像 沒人 發現       網路上 菜單 大神 麥當勞       有些 機車 加盟店 不管 網路上 菜單 麥克 雙牛堡 從實      菜單 撤除 有些 加盟店 直接 不賣 網路 沒用      記得 桌上 還是 有放 大部分 還是 印在 背面      意思 有些 還會 麥克 雙牛 台北 有嗎      早就 下架 而且 原因 不是 業績 不好 減少 虧損      之前 過渡期 現在 早就 麥克 雙牛堡      之前 過度 沒錯 沒說 清楚 導致 誤會 抱歉      麥克 雙牛 消失 之後 巧克力 兩片 鬆餅 消失      網上 還有 鬆餅 上次 要點 櫃台 沒有      想念 麥克 雙牛      慢慢 河蟹      本來 沒有 巧克力      不給 單點 會少 不好 理由 下架      菜單 不印 利潤 不夠 不太想 嘴臉       自從 換點 方式 已改 丹丹                 附件 麥當勞 看不到      家裡 附近      據說 過完 回來      哈囉 不用 擔心 這個 過年 回到 背面 只是 現在      過年 促銷 分享 分享 放到 點餐 後面    ,-1,1065
283,284,284,  超級 喜歡 郭泓志     麥當勞 歡樂 薯條 飲料 加大 比較 貴嗎 時間       前天 點了 歡樂 雙層 吉士 牛肉 經典 配餐 薯條 飲料 加大 飲料 綠茶 購買 明細 上寫 大薯 吉士 牛肉 堡餐  大杯 綠茶  套餐 加購 四塊 麥克 雞塊  歡樂  起來 套餐 薯條 飲料 加大  記得 原本 單純 套餐  請問 歡樂 價格 一樣 套餐 本身 還是 加大 部分 調整 謝謝 發信站 踢踢 實業   來自  文章 網址           歡樂 價格 打折      請問 打折 哪個 部分 套餐 沒有 折價 優惠      店內 自由 套餐 適用 歡樂 歡樂 送官 網有 另外 定價      歡樂 套餐 超不划      然後 感覺 還買貴 官網 滿足 獨享       沒事 價格 一樣      歡樂 雙牛吉餐 原價  薯飲 升級        了解 感謝 解答      歡樂 店裡 價格 本來 一樣      歡樂 原價      歡樂 原價 所以 外送 套餐 建議 炸雞 漲幅 會小一           歡樂 沒折數 一般 原價      歡樂 店裡 還貴 收外 送費    ,1,352
284,285,285,         商品 麥當勞 旺旺 福報 新年  刮刮卡 時間       廠商 分店 麥當勞 商品名稱 旺旺 福報 新年 刮刮卡 內容 刮刮卡 價格  評分  未滿  分為 推薦 心得 去年 買過 各店 推出 紅包 感覺 各家 店給 紅包 今天 早上 早餐 看到 全新 刮刮卡 立馬 兩張 試試 手氣 刮刮卡  兩區 區可 立即 兌換 區是 收集 五個 可以 換大 麥克 套餐 沒想到 兩張 四塊 雞塊 中杯 飲料 甜心 福利 差不多 感覺 沒有 福袋 感覺 應該 不會           發信站 踢踢 實業   來自  文章 網址          編輯          沒有 玩具      甜心 飲噓      推回來     謝謝  今天 開始      樓上 一樣  一次 上週五     今天 這家 店員 原本 還說 不能 活動 還沒 開始 後來 去問 主管 才給 看來 不是 家店 店員 清楚  今天 看到 大獎 起司 豬排 堡餐 一份 麥克 一個     不過 一個  這個 福袋 感覺 沒有 優惠  實體化      每年 每年 很虛      感謝      區是 全送 還是 雞塊 飲料     區全 可以 現場 兌換 如果 沒有 現場 兌換 的話 一定 要原 購買 店才 可以 兌換 可以 別家 這點 還蠻 麻煩 等於  元換 甜心 福利 飲料 編輯          看到 集字 眼神     兩張 都是 直接 放棄 編輯         編輯          好幾年 每年 說明       去年 被騙 廉價 玩具 拿來 今年 絕對 拒買      按到 回來      超弱      超爛 不如 買超 商福袋      幫銷 存貨                福袋 可以 分享 一下 內容      一張 刮刮卡 中薯 玉米湯   來說 可以     刮刮卡 不是  元嗎 還是 有員 購價  這不 就是  只是 給你券 免券 接點      知道 福袋      抱歉 再補      這也 可以 點點 結帳     可以 使用 點點 結帳   元福袋 三個 玩具 其他 金額 福袋 不知      去年 過完 年還 降價      開始 好像 一張  兩張  滯銷 之後 一張  兩張     編輯          除了 樓上 講的 去年 推文 還有 看過 一張  三張       只是 我家 附近 幾間  優惠 所以 每間 不同      去年 降價 認識 妹還 一直 抱怨      甜心 角度 降級 不過 角度看 升級      大概 升級 當福袋 忘記 甜心 卡打      劍潭 這邊 兩張  其他 沒有       新莊 中正 兩張  運氣 小薯 兩個 來字      去年 農曆年 還有 三張 一百      怎麼 每年 有人 被騙       這篇 留著 明天 應該 還是           沒有 省到 碰運氣 才能 抽到 喜歡 食物       福袋 只有 一個 小小 杯子 小小 玩具 紅包      一個                路過 嘉義 北港 還好 先翻  不然 差點 下手                另外 旁邊 這個 聽到 單店 全滅      垃圾 台資      感覺 還是 乖乖  優惠      也誤 就是  菜單      這比 抽到 薯條 一杯 飲料      外面 玩具 有些 還掉 縫隙 知道 多久      兩張 價格 不如 一點點 買份 喜歡 套餐       大薯 中薯 紅茶 小薯 汽水       福袋 一隻 拉拉 一隻 小小 一隻 認識      個人 覺得 不錯呀  兩張                重推           六塊 一分 加上 豬排 起司 套餐      這樣 看來 不划算 好險 沒有      超爛 聖代 玩具 玩具 來說 垃圾      請問 可以 跨店 兌獎      沒先 來看 真是 失策 兩張 中薯 玩具 聖代 玩具      機器 維修 不能 馬上 不能 跨店 兌獎 真是 無言      是不是 被騙           有人 我換      拿到 蘋果派 史努比 玩具      交換 內信      三張 全是 蘋果派 玩具 值得    ,-1,1249
285,286,286,  出現 幻覺    新聞 此生 必去 全球 驚奇 麥當勞 時間        創立 知名 連鎖 速食 速店 麥當勞 全球 共有  萬家 分店 涵蓋  國家 跨國企業 因應 不同 民族 文化 餐點 當地 飲食習慣 需求 調整 建築設計 各國 特色   網站 全球 驚奇 麥當勞 建築 包括 美國 德國 義大利 西班牙 葡萄牙 匈牙利 喬治亞 共和國 紐西蘭 亞洲 則是 中國 南韓 麥當勞 入榜 美國 長島 麥當勞 買下 當地  世紀末 建築風格 鄉村 木屋 融入 社區 街景 招牌 黑色 取代 黃色 紐西蘭 麥當勞 則是 一架 飛機 經營 機艙 就是 點餐 相當 特別 中國 桂林 建築 麥當勞 周邊 山水 呼應 變得 詩意 南韓 加油站 當勞 炫麗 燈光 中則 極富 科幻 另外 葡萄牙 麥當勞 前身  世紀  年代 帝國 咖啡館 外觀 內部 相當 華麗 保留 水晶 吊燈 彩繪 玻璃 相當 氣派 旅遊 網站 評選 此生 一定 麥當勞 確實 吸引 不少 觀光客 慕名 尋找 綜合 報導     網站      紐約 海德公園      紐西蘭 陶波      英國倫敦      西班牙 馬德里      南韓 蔚山       喬治亞 提比 里斯      中國 杭州      葡萄牙 波爾圖      中國 陽朔      義大利 羅馬     發信站 踢踢 實業   來自  文章 網址                中國 那麼 醜都 入選      中國 真的 很醜      中國 陽朔 山水 甲天下      殘體 看起來 特醜      義大利 那個 看起來 珠寶       中國 真的 好看      紐西蘭 那個 有趣 中國 兩個 因為 違合感 入選       簡體字 超醜      陽朔 那間 煞風景      中國 建築 台灣 建築 毛病 一樣 西方 融入 當地      韓國 好像 比薩 星球      中國 醜的 特色       喜歡 德國 中國 那間 突兀 根本 破壞 風景    ,1,602
286,287,287,        點點 卡消費 不足 款項 付現金 時間        使用 點點 卡約 只有 回饋 不要 被騙 划算  換到 雞塊 甜心 雞塊  得來 速小薯   可買到 這樣 買還 可以 拿到  已經 最高 回饋 如果 考慮 餘額 損失 的話 根本 那麼 發信站 踢踢 實業   來自  文章 網址           元蛋 冰淇淋 不過 其實 不差 那些 小錢 而已      甜心 不用      吃個 麥當勞 還要 考慮 回饋 不點 自己 東西 根本      自己      沒趕 三點 在意 裡面 餘額 幹嘛 反正 早晚都會 消費      雞塊 餐附 中薯  只有 小薯 小可      需要 升級 差額 才能 比較      不要 付錢 實際 取餐 這段 期間 利息 損失 算進去           滿版 窮鬼      我會 繼續 點點 回饋 多少 一些      還好 我要 速食 時候 沒想 這麼      想要 便宜       吃個 素食 還要 半天 時薪 省得      單點 冰淇淋 最棒      最會算 聰明 怎麼 不去 牙醫      有人 喜歡 精算 有人 喜歡 高興 幹嘛 損人    ,1,388
287,288,288,      點點 卡消費 不足 款項 付現金 時間        有時 遇到 卡內 差個 套餐 每次 乖乖 現鈔 儲值 兩三百元 再點餐 最近 剛好 麥當勞 信用卡 雖說 信用卡 不能 刷來 儲值 不能 點點 點數 不足 套餐 幾塊錢 信用卡 或是 現金 付掉 甚至 有時 覺得 有些 套餐  點點 點數 只能 得到 回饋 點數 剩下 還是 扣掉 點數 不知 能否 譬如 點點 卡付  然後 剩下 付現 搞定 謝謝 發信站 踢踢 實業   來自  文章 網址           點卡 小冊子 全額 支付 反正 現在 可以 零錢      點數 回饋 無感 信用卡 常吃麥 還是 點卡 累積      尾數 一個 塑膠袋 補到 畸零 定價 習慣      尾數 捨去 就是 希望 補給 他們      不會 刻意 尾數 回饋 必要 因此 多花      需要 塑膠袋      不行 所以 之前 說點 餐前 確定 餘額      只能 儲值 零錢 至於 套餐 餐點 尾數 狀況 如果 造成      不便 的話 只好 漲價       買個 塑膠袋 麥當勞 提袋       環保      一點 價值 不到 一元 一元 一點 根本 除非 本來 想要      如果 元得 價值 商品 免費送      前提 一點 價值 一元 點卡 換的 東西 原本 不會      那個 點數 相當 不值      主要 品項 太少 不能 折抵 現金      為例 三大 套餐 不會 原價 其他 平常 不會      所以 一點 來說 不到 一元       同理 滿額 吃掉 就算      硬要 加錢 一點 店家 的計      付現 還是 一樣 點數      搭配 冰淇淋  整數倍      樓上 突破 盲腸      可以 多少 多少    ,-1,591
288,289,289,  雷狐      麥當勞 薯來堡 不能 少嗎 時間        標準  起鍋 放進 醬裡面 保溫 所以 正常 肉泡 裡面 雙面 系統 沒有 少醬 按鍵 沒有 麥克 紙包 按鍵 一樣 依照 目前 麥當勞 產品 多樣性 小牛肉 牛肉 牛肋排 空間 不夠 輪流 牛雞 不見得 辦法 分開 共用 共用 起肉 滴油 刮刀 正常 真心 建議 一點 牛肉 不吃 請選 大型 大店 有錢 空間 放兩台 兩套 起肉 設備 牛雞 完全 分離 不然 多數 小店 共用 一台 左邊 右邊 分開 但是 同一 平面 一定 肉汁 交流 而且 麥當勞 雙面 電煎爐 什麼 東西 那邊 多少 時間 設定 不像 早餐 或是 摩斯 只是 一塊 鐵板 什麼 直接 丟下去 追加 可以 馬上 追加 正常 狀態 店鋪 遵守  維持 品質 的話 前面 點少醬 不醬 就是 新的給 除非 剛好 起鍋 空間 位置 狀態 至少 四分鐘 起跳 冰箱 手套 拿肉 下肉 脫手 開始 煎肉 起肉 掛煎爐 等等 如果 剛好 再煎 麥克 或是 盎司 至少 再加  分鐘 因為 不是 只有 一個 客人 麥當勞 所以 特製 耐心 等待 不要 不然 不要 特製 自己 比較 起鍋 放在 醬裡 保溫 標準  可是 因為 很多 不要 醬少醬 然後 不想 有些 店鋪 這樣 偷吃 起好 不會 醬裡面 保溫 直接 整盤 丟進 保溫箱 這種 不照  做法 方式 造成 水分 流失 邊緣 表面 硬化 乾乾的 如果 運氣 五分鐘 就算 放到 超過  分鐘 那個 真的 邊緣 硬化 少醬 不醬 直接 那片 做給 這是 特製 不用 可能 原因 反正 正常 程序 這個 東西 就是 有醬 所以 系統 沒有 特製 選項 如果 真的 要求 特製 乖乖 運氣 拿到 起鍋 醬肉 不用 恭喜 不過 覺得 特製 不用 大概  以上 放到 快要 乾掉 就是 這篇 只是 經驗談 薯來堡 特製 少醬 不醬 等候 時間 基本 分鐘 起跳 沒空 七分鐘 以上 不想 不要 特製 如果 低於 四分鐘 拿到 特製  運氣 剛好 現成 起來  就是 不照  起鍋 直接 放在 保溫箱 烘烤 保溫 機率 乾掉 以上 關於 薯來堡 少醬 經驗談 至於 每次 五分鐘 可以 兩分鐘 小小 靠北 太久 客人 時間 再開 一篇 專門 討論 當年 摩斯 還有 客人 靠北 熱狗 熱狗 標準 製程 熱水 五分鐘 太久  要求 公司 改善 產品 製程 我們 每次 看到 就要 微波爐 一分鐘 變出 熱狗 堡給 熱狗 泡水 加熱 微波 加熱 口感 差超 顧客 要求 改變  案例 這個 印象 深刻 發信站 踢踢 實業   來自  文章 網址           牛肋排 哪個 漢堡      薯來 牛肋排 絞肉 塑型      然後 薯來 絞肉 塑型 雞肋 只是 形狀 而已      其他 地方 過熱 狗堡 水煮 微波 真的 口感 一樣      不過 客人 自己 要求 隨便      其實 不是 要求 要少醬 上次 根本就是 整瓶      黑胡椒 打翻 概念 這是 怎麼      一大 黑胡椒 那邊 如果 整片 肉泡 可以 接受           知識           上次 打開 包裝紙 整個 醬多到 黑胡椒                     居然 知道 東元 漢堡 廚房 裡有 神奇 箱子      難怪 特別      原來 肉片 直接 醬裡 保溫 保濕 這樣的話 真的 覺得 不照 規定      黑心      覺得 早餐 這樣 情形 前天 得來 買豬 滿福加      結果 馬上 只有 溫溫 肉片 幾乎 連微溫 沒有      這種 馬上 可以 拿到 是不是 放在 那邊 保溫 機率      得來 可以 要現 因為 實在 討厭 不是      騰騰 食物 尤其 現點 現吃還 不是 熱的會 不爽      得來 當然 可以 現做 頂多 就是 後面 車陪 一起      部分 得來 車道 較大 門市 需要 一段時間      前方 等待 後方 繼續 消費      只要 可以 兩台 車能 相閃 空間 引導 路口 除非 連續      幾台 不然 很少 卡住 不用 擔心      中點 過少 多次 很快      抱歉 錯文 難怪 覺得 以前 好吃      可是 排照  秒數  而已 覺得      有點 誇張 除非 真的  還有 黑胡椒 醬剛 預熱      知道 什麼 容易 所以 反而      表示 新鮮 或是 盆子 剛好 超多醬      醬剛 預熱 容易    ,-1,1549
289,290,290,        麥當勞 古早 時期 雞塊 時間        本身 七年級 印象 小時候 麥當勞 雞塊  前後 開始 不是 糖醋 比較 芥末 東西 不是 後續 黃綠       朋友 提到 朋友 不信 不過 年代久遠 一時 不到 問問 有沒有 人有 印象 開始 想念 奶昔 發信站 踢踢 實業   來自  文章 網址           一直 糖醋      記憶 開始 吃過 糖醋      我吃過 黃綠 紅的 那款       好像 有過 蜂蜜 芥末 不得了      三種 蜂蜜 芥末  糖醋      除非 進到 異次元      最雷      覺得 不是 異次元 而是 開始 速食 時間 比較    最雷 沒有 之一      最近 沒有 推出 好想配 蜂蜜 芥末      原來  不是 蜂蜜 芥末 今天 知道 原來 那個 黃綠      一直 糖醋 不是      雞塊 以前 兩種 可以            麥當勞 沒有 炸雞 時候 印象 咖啡色 包裝 雞塊      好像 期間 限定      早期 烤肉醬 可選 特別 講才 會給      一直 糖醋 但是 大約 七八年 改版 現在 以前      好吃      幾年      某年 海運 大出 之後 整組 爛掉      不會 小時候 剛好 活動  可以 一下 年代     沒有 炸雞  年代         小時候 黃色 芥末 糖醋 兩種 選擇 後來      糖醋 而已 黃綠 紅的 蜂蜜 芥末 小時候 不同 小時      芥末 比較  熱狗 那種      對原  芥末 沾醬 印象 那時 雞塊 保麗龍 盒裝      我還 看過 保麗龍 包裝 麥克 雞塊      印象 開始 其實 只有 芥末 後來 芥末 糖醋 同時 最後 剩糖           懷念 搖搖 薯條      測試 年齡 時間      保麗龍 包裝 居然 印象 好像 橘色 包裝      最近 覺得 雞塊 味道      以前 芥末 不是 蜂蜜 芥末 糖醋 紅的       以上 應該 老人 指證      上面 就是 後來 黃綠 紅啊      記得 一陣子 泰式 酸辣      記得 黃綠 紅是 蜂蜜 芥末 糖醋 泰式 酸辣      這是 大約  左右 記憶      黃綠 王力宏 一種       烤肉醬 蜂蜜 芥末 日本       好懷念 搖搖 薯條       對原  印象 時候 年紀 很小 麥當勞 奢侈品      機會 試吃      超愛       王力紅      自己 黃色 芥末 龍眼 比例 混合 攪拌      麥記 糖醋 差不多      搖搖 薯條 好吃      蜂蜜 芥末 好吃 有點 懷念      黃綠 不是 搖搖 薯條 後來 重新 推出 時候 廣告           黃綠 紅我 還找 得到 影片 曾經 雞塊 沒錯   覺得 推文 很多  古早 一樣 時期      後來 黃綠 紅是  初期   年代     早期  年代  編輯         編輯          印象 開始 就是 糖醋 還有 黃綠      小時候 唐三彩 大家 記不得 顏色 一堆 黃綠 紅就 兩個      搖搖 薯條      測試 年紀 回憶      記得 可以 只是 通常 糖醋    ,-1,963
