,Unnamed: 0,doc_id,text,score1_int,num
78,79,79,      抱怨 摩斯 環保 在哪 時間        公司 南京東路 附近 每天 早上 就算 不吃 摩斯 早餐 環保 環亞店 一杯 中杯 紅茶 今天 早上 還是 摩斯 漢堡 還是 帶著 環保 前往 店員 還是 拿出 紙杯 倒滿 紅茶 然後 紙杯 紅茶 倒進 環保 已經 扣掉 六日 第五天 這樣 終於 忍不住 店員 妳們 可以 不要 倒進 紙杯 杯子 裡嗎 不然 杯子 還有 什麼 意義 店員 連忙 解釋 這個 紙杯 接下來 還會 繼續 使用 什麼 算了吧 禮拜一 中午 時候 怎麼 看見 早上 紙杯 就算 妳會 重複使用 十次 濕掉 軟掉 第十一個 人帶 環保 杯來 不是 一個 新的 實在 很想問 什麼 旁邊 一堆 內用 塑膠 辦法 那個 來量呢 一家 有人 內用 塑膠 杯量 有人 直接 有人 紙杯 順道 一提 我家 附近 重慶 直接 沒有 一個 標準 作業 流程 開始 懷疑 這樣 到底 環不 環保 算了 好處 我省 一支 吸管 一個 杯蓋 發信站 踢踢 實業      可能 不準 容量      我用 環保 每次 都裝 一樣 結果 店員 用紙      倒進去 發現 原來 五次 店員 裝超少      應該 額外 準備 一個 量杯 紙杯 感覺 多此一舉       內用 應該 可以 這量      景美 中杯 杯子 容量 大杯 裝到      幾個 至少 用過  環保 飲料 因為        大概 分店 只有 直接 裝在 杯子      其他 先裝 紙杯 杯子       便利商店 討論 企業 大都 未有 明確       常常 中杯 價大杯量  超棒      麥當勞 不是 這樣        碰過 多次 大杯 價中 杯量 店員 堅持 只有         速食 一點 環保 所以 不用 環保 速食店 奇怪      速食 有效 減短 客人 壽命 自然 降低 地球 污染      樓上       認同      方便 有效      如果 他會 重覆 使用 的話 覺得 還好    ,-1,699
79,80,80,      抱怨 摩斯 漢堡 居然 可以 一天 惹怒 兩次 時間        如題 真的 覺得 神奇 摩斯 漢堡 這間 日系 速食店 居然 可以 一天 惹怒 兩次 今天下午 工作 結束 之後 摩斯 京站 他們 那個 摸不清 頭緒 紅龍 排隊 一陣子 因為 那個 紅龍 拉得 詭異 導致 我還 反而 沒有 這裡面 排隊 點餐 突然 發現 這間 櫃檯 除了 正職 之外 兩個 計時 人員 點餐 奇慢 不過 沒關係 也許 新人  後來 輪到 時候 點餐 一個 女生 她點 一套 黃金 炸蝦 然後 將我 環保 放在 台上 首先 女孩 完全 無視 環保 就要 檯面 已經 裝好 冰紅茶 給我 制止 之後 好像 慌張 開始 廚房 飲料 來回 行走 幾次 備齊 餐點 檯面  那裡 一下 沒想到 只是 旅程 開始 接下來 點數 給我 時候 發現 收銀 台裡 沒有 沒有 居然 我說 我們 沒有 環保 點數 可以 我問 她說 妳們 沒有 參加 活動 她說 不是 我們 參加 活動 但是 目前 點數 可以 小姐 妳在 裝傻 既然 點數 告訴 什麼 替代 方案 況且 妳們 這種 店面 不在 住宅 辦公大樓 附近 到底 會特 地帶 環保 杯來裝 妳們 點數 沒了 不顧 店員 是不是 覺得 貪小便宜 女人 直接 她說 當然 不可 只好 這次 終於 想到 要問 其他 同事 點數 貼紙 哪裡 一個 女生 另一台 收銀機 底下 不到 開始 有點 不知所措 這時候 真的 覺得 壞人 後來 等到 店裡 正職 接完 手上 客人 之後 停下來 一張 終於 拿到 點數 女孩 檯面 結帳 現在 結帳 要是 食物 跑掉 知道 怎麼辦 餐點  我給   元給 我數 一下 她說 小姐 我給  一下 沒有 使用 便利 計算 功能 手上 鈔票 開說 不是 應該  元嗎 一張  元給 其實 抱怨 的點 不是 店員 而是 這間 負責人 調派 店長  正職 拜託 不要 還沒 訓練 計時 人員 丟去 一個 人站 收銀 這對 她們 來說 壓力 真的 很大 效率 不好 搞錯 就算 人當 新人 時候 犯錯 但是 要是 今天 遇到 根本 體諒 對方 新人 直接 拍桌 破口大罵 客人 這些 不是 可憐 雖然 一天 抱怨 兩篇 但是 客訴 內容 寄去 總公司 之後 還是 摩斯 辦法 生菜 比較 新鮮 分量 剛剛 發信站 踢踢 實業      老話 一句 犯錯 尤其 不到 貼紙 多點 包容      說真的 當我 訓練 三天 上場 一切 奇怪      一看 知道 新人 必要 這麼 苛責     覺得  店長 不是 店員 上面 抱怨 不是 店員 知道 京站 業績 應該 新人 上去 收銀 今天 其實 從頭到尾 沒有 甚麼 情緒 但是 要是 遇到 之前 過年 那個  資料夾 盧到 店員 當場 開除 澳客 那個 計時 人員 倒楣  所以 店長 人力 控管 很大        的確 店長 我們 這邊 麥當當 之前 這樣      個人 覺得 需要 特別 包容 什麼 每個 這樣 過來      客人 抱怨 還要 店長 出來 的話 這更 莫名其妙      沒有 店長 出來  新手 還搞 這麼 狀況 抱怨 看不懂     可以 說說看 哪些 狀況 她嗎 貼紙 的確 可以 那下 一個 環保 杯來 這樣 人家 說呢  老實 說客 不會 店員 機會 認為 如果 不會 的話 那幹      麻要 站櫃檯 但是 忘記 經驗 慢慢 出來 如果      看到 樓上 一遍  狀況 樓上 可以 說明      一天 小孩 摩斯 才剛 結果 客人 或是 因為 客訴      丟了 工作 怎麼 小孩 活該 不會 還是      沒有 辦法 學呢     今天 客訴給 總公司 完全 沒有 提到 時段 計時 人員 性別 姓名 因為 覺得 不在 計時 人員 沒有 認為 不會 應該 站櫃檯 而是 應該 一個 不熟 推上 用餐 時間 櫃台 一個 孤立無援 今天 看到 情況 就是 那個 女生 整個 慌張 沒有 可以 當年 摩斯 時候 人少 時段 慢慢 後面 前輩  還真 想不到 新手 要犯 怎樣 錯能 客訴 一遍 工作      犯錯 學習 就是 累積 經驗      職前 訓練 有沒有 說實話 店員 怎麼樣 店裡 怎麼樣      消費者 屁事 因為 這是 服務業 服務業 之前 應該      清楚 客訴 工作 回去 媽媽 就是 能力 不夠      不要 服務業 廉價 房仲 一樣 什麼 咖都      一點 中低 消費 來說 星巴克 夥伴 最好           我家 旁邊 新開 摩斯 新人 訓練 火線 收銀      尤其 客人 直接 感受 對話 愈來愈 隨便 沒有 範本      請問 一下 店員 訓練 店長 還是 客人 體諒      店員 什麼 店長 店長 不是 政府     那個 店員 新人 抱歉 認為  人力 調度  這樣 覺得 是戰      摩斯 京站 意外 他們 服務 不是 第一天 聽到      就算 不是 服務業 希望 人家 這樣     實說 台灣 服務業 容忍 限度 已經 很多 人多 推崇 日本 服務業 笑臉迎人 甚麼 那些 覺得 鬼話 那些 日本 做過 一次 服務業 知道 做到 那樣 痛苦 所以 台灣 就算 店員 口氣 覺得 無所謂 不要 前台 手機 飲料 結帳 幾點 做到 不會 甚麼 自認 今天 態度 已經 連找 新人 店員 算了  元有 回來 客訴 針對 店長 人力 安排  因為 覺得 一個 推上 火線 店員 真的 可憐 或許 覺得 那個 店員 差勁 故意 找碴 但是 還比 不過 動不動 桌大罵 客人  其實 懂用  數字 付錢 用意 很少 遇到 這樣 數字     之前 日本 因為 日幣 小額 硬幣 沒有 什麼 所以 那裡 養成 量減少 硬幣 付款 習慣 喜歡 錢包 塞滿 硬幣  因為  只有  大鈔 零錢 某樓 莫名其妙     編輯  來自      編輯  來自      編輯  來自       那句 不是 回原  而且 只是 假設       沒有 只是 沒有 點數 可以 感覺 有點      不過 權利 所以      京站 店王 利潤 服務      其實 覺得 有時候 能力 範圍 內多 體諒 一下      服務生 會記 心裡  當然 自己 權益 應該 要爭      上次 早餐 遇到 不錯 服務生 就是       薪水 做好 新手 客人 屁事      關於 點數 看過 幾次 不同 地方 打工 店員 不問      客人 上次 加油站 遇到 沒給 我算 點數 理由 發票 打好      還一付 快滾 樣子 實說 點數 沒什麼 了不起      但是 看到 店員 這種 態度 真的 相當 不爽       一樣 習慣 這樣 付錢 因為 日本 店員 喜歡      零錢 法令 規定  以上 不得不 有過      店員 翻白眼 或者 拒收 經驗 之後 養成 這樣 會付 大鈔      零錢 習慣      覺得  內文 語氣 合理 客觀 比較 莫名      消費者 義務 心胸 寬大地 承擔 員工 訓練 不足      店長 做好 內部 教育      虛的 就是 護航 意外      摩斯 沒有 教育 訓練 馬上 丟去 收銀 真的 緊張      消費者 義務 心胸 寬大地 承擔 員工 訓練 不足 中肯      什麼 店員 要用 包來 經驗 還干 小孩 屁事      當過 工讀生 知道 那種 感覺      可能 一個 領時薪 工讀生 訓練 禮拜 才能 上線      之前 訓練 沒有 講解 半小時      就算 訓練 臨場 狀況 反應 真的 出來      貼紙 不到  沒錯 找錢 找錯 應該      請問 樓上 甚麼 自己 當過 摩斯 工讀生      講的 知道 重複 強調 幾次 沒有 店員      紅的 明顯 新手 店員 不該 邊做邊 學好      出來 賺錢 就要 應該 東西 不是 客人 給你      機會      這是 一種 負責 態度  不是 工讀 生手 須要      訓練 多久 知道 工作 多久 才能 抱怨       正確       那家店 那家店 真爛 職前 沒有 推人 出來      消費者 白癡 還是 免費 教育 訓練           站點 非常 真的 很慢           覺得  沒錯      到底 怎樣  沒錯    ,-1,2982
80,81,81,      抱怨 摩斯 優惠券 時間       今天 早上 網頁 照下來 出去 吃個 早餐 店裡點 優惠券 上面 出示 手機 優惠券 可是 店員 卻說 列印 出來 可以 回家 客服 它給 解釋 可以 手機 下載 可是 還是 列印 出來 那有 手機 不是 印出 可是  上面 此次 加碼 優惠活動 活動 只要 使用 手機 出示 優惠券 享此 活動 優惠 詳細 訊息 優惠券 優惠券 上面 沒寫 真的 一分 局長 眼角 忍不住 泛淚 哽咽 的說 和平 就好 發信站 踢踢 實業      兩種      照相 使用 手機      覺得 這要 嚴正 抗議 不然 就是 粉絲 修正      摩斯 這次 打嘴巴      印出來 的話 手機 下載 心酸 的嗎       行銷 很爛 意外      客服 打嘴巴      現在 可以 手機 顯示      覺得 無聊 幹嘛 一定 印出來 分明 刁難      今天 早上 不用 印出來 而且 不是        應該 店員 上次 一定 這次 可以 手機 顯示      幾天 天母 三套     ,-1,367
81,82,82,  呆楓    抱怨 摩斯 漢堡 服務 時間       摩斯 漢堡 昆陽 客服 電話  也許 沒有 加蓋 杯蓋 某些 來說 小事 假設 袋子 內有 幾張 帳單 資料 然後 打開 完全 泡湯 相信 不會 小事  下午 五點 十分 店內 點餐 櫃檯 除了 以外 沒有 客人 點了 兩個 漢堡 一個 套餐 因為 手邊 只有 一個 袋子 所以 服務 人員 一定 加雙 杯蓋 說好 當我 回到 房間 打開 瞬間 看到 泡湯 東西 滿滿的 紅茶  當我想 客服 反應 怎麼 幾乎 佔線 終於 打進去 必須 要用 留言 半小時 任何 回應 改以 訂單 專線 竟然 順利 撥通 接到 客服  知道 客服 人員 怎麼 訓練 麥當勞 客服 從來 沒有 一次 進去 知道 杯蓋 多麼 加蓋 不管 其他 哪家 提醒 一定 記得 只能 摩斯 真的 失望  任何 星座 花心 和玩 既然 相信 忠誠 愛情 女子 就讓 這段 感情 見上帝 發信站 踢踢 實業     編輯  來自       因為 所以 客服 很少    ,-1,361
82,83,83,  力特   抱怨 摩斯 漢堡 時間        一直 摩斯 漢堡 愛好者 覺得 摩斯 用餐 環境 喜歡 雙層 摩斯 加起司 套餐 因為 覺得 很爽 但是 最近 兩家 感覺 不好 第一家 今天 台北 福林 用餐 點了 一份 摩斯 漢堡 單層 原味 炸雞 套餐 但是 覺得 開心 漢堡 燒焦 下面 那面 整個 黑黑的 感覺 掩飾 燒焦 那面 所以 那面 而且 印象 不是 第一次 燒焦 漢堡 只是 覺得 麻煩 他們 重做 但是 事不過三 下次 的話 客訴 他們 再來 炸雞 餐來 時候 習慣 炸雞 因為 冷掉 但是 炸雞 真的 難吃 所以 我點 漢堡 炸雞 退貨 第二家 幾天 天母 東路 那家 時候 都點 完餐結 完帳 倒好 飲料 店員 一句  分鐘 好樣 如果 不能 提早 一聲 那天 趕時間 但是 完帳  分鐘 總是 感覺 很差 最近 摩斯 忍耐 快到 極限 發信站 踢踢 實業       告知 他們 更好      他們 更好 不求 維持 只求 不要 墮落      先客訴 再換      摩斯 品質 下滑 很多 意外      常常 肉片 尤其 吉士 拿到 沒焦 稀奇      以前 摩斯 心情 後來 品質 下降 以後      之前 可以 告訴 自己 量少 但是 味道 吃得開      現在 真的 不太到 摩斯 理由 儲值卡 還有       摩斯 越來越 所以 完全 不會      摩斯 品質 已經 爛到 連客訴 直接 不去      可能 保溫 炸雞 漢堡 那個 可能 技術 還是 煎板      原來 上次 那個 感覺 已經 保溫 炸雞    ,-1,611
83,84,84,  白浪 滔滔 不怕    情報 日本 摩斯 時間            不定期 上去 逛逛 覺得 很妙 烤餅 熱狗 漢堡 日本 推出 台灣會 考量 市場 口味 等等 調整 推出 知道 台灣會 不會 真的 刈包  小星星 愛吃 滿天星 發信站 踢踢 實業      可以 電子報 它會 定時 寄新 情報     上次 日本 完全 不想  其他 好吃 東西 一堆     日本  好吃     那個 刈包 期間 限定 通常 期間 限定 東西     不會 引進 台灣     可是 烤餅 引進     所以 說是 通常 烤餅 日本 銷路 不太好     台灣 摩斯 賣過 割包   ,-1,218
84,85,85,  爛漫 爛漫    推薦 一些 日本 摩斯 廣告 影片 時間              平田 刈包 廣告        香腸 蘑菇 墨西哥 廣告        烤肉醬 香腸 墨西哥 廣告 帥氣 帥氣 儼然 流行 酷勁 不盡 頭腦 正妹 姑娘 留情 何時 能夠 不要 丁丁       發信站 踢踢 實業      希望 幫助         ,1,117
85,86,86,  三角型 圈圈 叉叉      台灣 摩斯 日本 摩斯 不同 時間        引述  專噓 故意 自表 知道 一下 台灣 摩斯 日本 摩斯 哪裡 一樣 例如 台灣 摩斯 台灣 順利 經營 下去 哪一方面 變革 像是 麥當勞 推出 咖哩 之類 事情 專業 可以 分享 一下  網址 給我 可以 感謝 去年 大阪 環球 影城 去過 應該 知道 城外 一個  其實 餐點 差不多 印象 深刻 一個 東西 紙袋 沒錯 就是 一個 外帶 紙袋 日本 手把 貼心 紙袋 外觀 台灣 一模一樣 但是 折起來 時候 旁邊 會多 兩條 手把 可以 這樣 不用 一個 袋子 很棒 台灣 妹有 發信站 踢踢 實業      看成 台灣妹       鬆餅 紙袋 那種 類似       看成 台灣妹       台灣妹       看成 台灣妹       台灣妹       台灣妹       希望 幫助        ,1,316
86,87,87,  每天 開心    食記 幾張 日本 摩斯 照片 時間               這是 下北澤  冰紅茶 玻璃杯 裝的 日本 看到 綠色 檸檬 幾乎 黃色 萊姆 口味 漢堡 很大 塊狀 蝦堡 台灣 好像 咬開 蝦排 裡有 脆脆 蝦肉 美乃滋 高麗菜 絲都 給的 很多 蝦排 內層 起來 溼溼的 外面 酥酥的 薯條 忘記 比台灣 口感 鬆軟 很棒 天氣 起來 照片 比較 好吃 不過 日本  紅茶 普通 立頓 那樣 有點 糖水 之後 好喝 一點 連我 這種 不愛甜 覺得 最好 兩顆 糖球 台灣 冰紅茶 真的 超棒 日本 看到 飲料 不加 冰塊 氣溫 七八 太陽 大家 還是 冰水 冰茶 咖啡 看起來 嚇人 但是 自己 時候 感覺 好像 那麼 冷嘛          發信站 踢踢 實業      台灣       台灣       甜度 好像 沒關係 茶葉 種類 不同        日本 看到 檸檬 黃色       它們 萊姆 綠色       日本 說加 冰塊 看起來 比較 清澈 乾淨       台灣 內用 玻璃杯 中杯       蝦堡 塔塔醬 不是 美乃滋       昨天 台灣 沒有 這種 蝦堡 我以       為塔塔醬 橘色       希望 幫助         ,1,429
87,88,88,      食記 日本 摩斯 漢堡 時間        本文 轉錄         食記 日本 摩斯 漢堡 時間        圖文並茂        第三天 早上 一早 下去 早餐 地方 發現 人山人海 根本 沒有 座位 因為 不想 等待 所以 決定 出去 飯店 旁邊 摩斯 漢堡 開始 試試看 摩斯 生意 感覺 不是 很好 早餐 時段 沒有 什麼 店內 正在 宣傳 預定 炸雞 可以 聖誕 吊飾 可愛 想要 早餐 選擇 很少 我選 番茄 單點  套餐  份量 還是 維持 摩斯 一貫 特色 不過 大片 翠綠 蔬菜 視覺效果 健康 感覺 魚醬 擠成 條狀 口感 綿密 只用 沙拉醬 口味 不會 甜膩  五目 蛋米 漢堡 玉子 單點  套餐  雖然 份量 不大 但是 內餡 包括 了牛 蓮藕 香菇 紅蘿蔔 等等 非常 入味 加上 一片 海苔 還有 加上  口感 搭配 上米 漢堡 整體 口感 非常 融合 可惜 的是 三口 解決 了吧 套餐 咖啡 紅茶 就是 一般 餐飲 不過 他們 一杯 冰塊 冰水 這在 充滿 暖氣 日本 餐廳 真的 非常 需要 的阿 早餐 沒有 要來 去逛  我要 進大 企業 賺大錢 發信站 踢踢 實業      吊飾 可愛       轉錄        我要 進大 企業 賺大錢 發信站 踢踢 實業      日本 看看 台灣       份量 一直 微妙 很多 吃不飽 很多 吃不下      台灣  覺得 很棒       吊飾 可愛      可是 覺得 吃不下 本來      以前 聽說 有人 只能 水餃 好羨慕      表情 吊飾 可愛      日本 吊飾 可愛      懷念 日本  肉醬 可以 薯條 好吃      音樂 嚇到      奶昔 好喝      想要 吊飾 台灣 怎麼 這麼      音樂 嚇死      音樂 很棒      可愛 吊飾      吊飾 可愛      如果 漢堡 那樣 下去 超人       吊飾      感覺 料好       電腦 桌布 就是 那些 吊飾 圖案 本來       音樂 實在太 嚇人 現在  點了      好雷 一個  嚇人      日本  看起來 好吃      吊飾 真的 可愛       較之 下台 灣的 醜爆    ,1,749
88,89,89,  小虫子    食記 辣味 雞堡 日本 摩斯 玩耍 時間        這麼 剛好 就給 遇到 冰淇淋 今天 將近  但是 忘記 熱狗        如果 圖有 叉燒包 重新整理 發信站 踢踢 實業    ,-1,73
89,90,90,       好強 日本 摩斯 員工 時間                我要 摩斯 工作 幾年 如此 境界 太強 一個 漢堡 二十 而且 雙層 摩斯 吉士 漢堡 肉汁 倒上去 之後 漢堡 速度 真的 很快 不然 流下來 到手 厲害 而且 日本 摩斯 制服 好好看 台灣  頭巾 哈哈 發信站 踢踢 實業      有些 戴起來 覺得 好看       要練 專門 正職 某個 工作站 超快      日本 在意 肖像權 這樣 偷拍 非常 不好      雙層 摩斯 吉士 漢堡      日本  紙袋      答案 不過 他們 沒戴 手套      而且 他們 漢堡 雙層 袋子 包裝      口罩 雙層 是不是 因為 雙層 漢堡      扣除 煎肉 速度 這樣 應該 差不多 要不然 真的       動作 真的 乾淨俐落      什麼 他們 紙袋 小耳朵      頭巾 真的      紙袋 小耳朵 真好      有空 大家 可以 開放式 廚房 看看 台灣 速度      之前 常去 高雄漢神 巨蛋  很慢 超慢 一個 餐有 等過      最快 分鐘 最慢 等到 半小時 沒有 很多      忘記 印單 或是 單子 不見 說不定 知道 所以      不是 只有 那間 沒排 很久 之前      還有 多少 張單 摩斯 現作 多少 體諒 別人 一點      知道 之前 到底 多少 那間 平日 生意      過別間 摩斯 真的 比較慢      體諒 一下 既然 覺得 超慢 就別      自由 店好      赫然 發現 摩斯 漢堡 汐留 元祖 應該 因為 座位      日本  最好 就是 那個 紙袋      收銀 厲害      一個 燒製 油客 收支 包飲 超殺      認真 半點 小成 如果 常常            不過 紙袋 小耳朵 蠻棒       喜歡 頭巾       懷念 帽子 速度 正常    ,1,619
90,91,91,圖文 讀版        完美 之作 台灣 摩斯 第一家 位於 台北 新生南路 日本 摩斯 創始 店則 落於 東京都 板橋 區成 車站 寬敞 店面 摩斯 走過 歲月 一點一滴 來到 創始 日本 友人 推薦 一定 摩斯 漢堡 這裡 漢堡 一位 跟隨 日本 摩斯 初生 成長 至今 工讀 媽媽 負責 製作 友人 經手 漢堡 只要 看到 外觀 令人 垂涎三尺 眼前 漢堡 確實 如此 完美無瑕 技術 封面 稱作 專業 職人 為過 恰到好處 焦度 厚切 多汁 桃太郎 蕃茄 融合 肉醬 洋蔥 漢堡 漢堡 呈現 從未見過 美感 這位 一直 支持 摩斯 工讀 媽媽 必定 包含 愛心 製作 一顆 漢堡 喜愛 摩斯 心情 傳達 每位 到訪 顧客 日本 摩斯 初創 拜訪 手札 美味 地圖   地址  京都 板橋 区成  網站         創作 生活      貪吃 挑剔 味蕾 成就 一行行 美味 文字 自在 隨性 快門 顯出 一張 幸福 圖像 發信站 踢踢 實業      小時候 看到 金山 南路 這家 還想 這是 什麼 雜牌 漢堡      還有 小時候 故宮 看到 漢堡 覺得 這是 冷門 品牌      台灣 第一家 摩斯 新生南路     編輯  來自       頭腦 新生南路 寫成 金山 南路 更正 謝謝      請問  點的 什麼      那個 看起來 應該 摩斯 漢堡 摩斯 摩吉 好吃      摩斯 漢堡      桃太郎 番茄 印象 似乎 番茄    ,1,499
91,92,92,  厚片     台灣  摩斯 漢堡 招牌 顏色 日本 不同 時間       常去 日本 一直 有個 疑問 什麼 日本  招牌 綠色 台灣 卻是 紅色 日本  招牌 顏色        請問 有人 可以 解答 心中 長久以來 疑慮   期間 限定  黃金 蝦堡 令人 失望 起來 有點 推薦 豬小琪 不是       發信站 踢踢 實業      知道 到底 還要 不要 嘗試 新品       蝦堡 沒有 原本 蝦堡 好吃 個人感覺      吃過 覺得 機會 特製 再點 一次 看看      因為 臺灣人 討厭 民進黨 需要 國旗 作為 招牌 顏色 大誤       原本 還是 紅色 後來 慢慢 換成 綠色 樣子      所以 因為 環保 摩斯 換成 綠色       記得 轉型 只是 速食 餐廳 意思      不過 日本  冰櫃 只有 烏龍茶 綠茶 沒有 布雷 那些 甜點      日本 兩種 版本 綠色 摩斯 一系列 匠味 主題 漢堡      推出  日圓 高價 漢堡          可惜 匠味 漢堡 似乎 已經 停售      知道 什麼 泰國 叔叔 沙哇 姿勢      只有 泰國 這麼 特別 而已       台灣 原本 想要 綠色  做成 精緻 餐廳 現在 聲音       不是 轉型 而是 擴展 因為紅  比較 嘈雜       走向 精緻 路線 提供 相對 高價 高品質 用餐 環境       還是      台灣 速食 還是 偏好 顏色 鮮豔 的紅       是不是 藍色 招牌 高雄 火車站 那間       推出 鮮綠  黃金 蝦堡      招牌 搞不好 台灣 其它 七八 招牌      就算 推綠  台灣 大家 還是  歸類 速食      雖然 不是 速食       蝦堡 真的 好吃 就算 換成 鮮綠 不會 第二次      鮮綠 飽足 感會 降低 更加 不想      日本 官網 介紹 臺灣  圖是 湖內 店耶 那間 真的 很大    ,-1,592
92,93,93,  出現 幻覺    新聞 日本 摩斯 漢堡 水果 雞堡 時間        最近 還蠻 流行 討論 國外 速食 商品 這個 大家 嘗試 目前 台灣 沒賣 美味 日本 登場 今作 最大  融合 名前 想像 未知 記者  全国  万食 限定  日本 日本 日本 遺憾 自信 日本 追求 素材 赤味 白味 日本 東西 果汁 酸味 七味 唐辛子  材料 使用 酸味 一体 調和 秘密 興味 記者 辛味 風味 酸味 融合 和風 一枚 意外 酸味 想像 創造 推薦 詳細  東京 就是 這次 日本 摩斯 微妙 漢堡 叫作 水果 雞堡 根據 新聞稿 說法 三種 然後 還有 葡萄汁 葡萄 藍莓 十味 唐辛子 辣椒粉 素材 號稱 酸甜 兼具 記者 表示 剛吃 下去 首先 辣椒 辣味 接著味 味道 水果 酸甜 出現 這個 搭配 日本 節目 商品 之前 曾經 推出 辣味 照燒堡 辣油 漢堡 辣油 漢堡 還蠻 興趣 水果 聯絡 不過 這些 台灣 推出 的話 知道 多少 人敢 嘗試 這個 連結 其實 詐騙 幌子 哪有       發信站 踢踢 實業      不敢 這種 一起 東西           先前 台灣  那些 一起 然後 版友      酸甜 食物 一向 受歡迎 糖醋 加個 辣味 這麼 接受      例子 這個          附上 日本 版友 心得 圖片       看到 紫蘇 還有 柳橙 例子 不難理解      看不懂 日本 網友 心得 不過 光看 照片 感覺 好吃       看起來 好吃 希望 台灣 摩斯 以後 會賣      番茄 好厚 台灣 沒吃過 漢堡 番茄 這麼       真的 可以 帶出 風味      橙香還 可以 接受 紫蘇 的話 覺得 失望 還是       看起來 好吃 厚度      橙香 原本 覺得 應該 噁心 過才 發現 很棒    ,1,1349
93,94,94,  爛漫 爛漫    討論 日本 摩斯 推出 地區 限定 漢堡 時間        因為 上面 看到 黃金 傳說 挑戰 摩斯 菜單 光光 其實 幾個 黃金 官網 知道 反正 廢話 沒是 看看 日本 摩斯 官網 除了 換了 可愛 漢堡 打電話 桌布 發現 他們 現在 推出 日本 各地 食材 漢堡 可能 辦法 直接 口感 因為 自己 沒吃過 簡單 介紹 一下 沖繩         沖繩島 野菜 熱狗 沖繩 當然 苦瓜 摩斯 苦瓜 很多 沖繩 蔬菜 加在一起 成批 口味 熱狗 另外 一個 則是 番茄 玉米 目前 最想 看看 兩道 北海道 東北         北海道 方言  就是指 炸雞塊 這個 好像 炸雞塊 淋上 醬油 美乃滋 漢堡 關西          豬肉 好像 日本 還蠻 有名 高級 豬肉 雖然 沒吃過 這個 就是 這種 高級 豬肉 豬排 九州 四國         九州 當然 就是 明太子 這個 就是 明太子 雞肉 天婦 羅漢 關東         這個 就是 豬肉 好像 西餐廳 手法 豬肉 感覺 一道 不錯 危險 裡面 只有       發信站 踢踢 實業      伊比利 豬是 高級 西班牙 豬肉 詳情 可見 魚干女  上週 剛播       怎麼 一道 看起來 好吃       明太子 感覺 好吃 希望 台灣      順帶 一提 上星期   兩天 京都 四条 烏丸  活動      可以 所有 區域 限定 漢堡      一樓 伊比利 豬的 油脂 有益 身體健康  高野 部長            樓上 大笑        推小螢           哈哈哈 這是 日劇      真的 好好笑          ,1,527
94,95,95,  抹抹 橘星    抱怨 宜蘭 新月 廣場  給錯餐 時間        今天 因為 看病 所以 提早 下班 醫生 興高采烈 新月 店要 烤餅 因為 剛好 遇上 用餐 時間 不管 內用還 外帶 很多 不過 烤餅 願意 這樣 將近  分鐘 外帶 雙人 終於 我點 雙人 餐主餐 凱薩 熱狗 烤餅 燒肉 店員 對餐 時候 這樣 可是 回家 打開 袋子 凱薩 烤餅 竟然 變成 墨西哥 烤餅 凱薩 烤餅 一路 狂飆 回家 宜蘭 騎回 羅東 一段時間 開來 瞬間 整個 就是 脆脆 熱狗 配上 大量 生菜 番茄 整個 情緒低落 到連 打電話 客服 發信站 踢踢 實業     編輯  來自       懶得 客服 願意 打字 看來 比較 在意 不是      客服 說不定 他會 你家 附近 一份 新的給 何苦 那麼      多字 還是 只有 墨西哥 烤餅     在意 拿錯 整個 宜蘭 只有 宜蘭市  就算 人家 願意 至少  分鐘 車程 送過來 不好意思 而且 回來 路上 已經 飄雨 一個 領沒 多少錢  千里迢迢 雨來 我家 這樣 覺得 自己 狠心 不是 需要 賠償 只是 上來 分享 一下 經驗 心情 懶得 客服 還有 一個 原因 就是 只有 手機 手機 不能    宜蘭 只有 那家      至少 賠償      每次 摩斯 花個  分鐘  分鐘 回家 討厭     編輯  來自      編輯  來自       換個 角度 店家 一次 他們 以後 謹慎 不會 這種      可以 他們 不用 送過來 下次 店裡 補給      店家 希望 消費者 你講 彌補 過失 還是 希望      因為 一時 失誤 上網 昭告 大家      至於  安裝  可以     一次 電話 就裝  不是 麻煩 覺得 這版 還滿 有趣 直接 客服 有人 奧客 純粹 上來 分享 購物 過程  網路上 毀人 商譽 只是 上來 抒發 心情 不過 相信 每個 做法 認知 一樣 認知 與其  他們 被訴 不如 上來 廢話 一下 人噓 個文 隔天 睡醒 氣也消 感謝 噓文  題外話 希望 羅東      希望 每次 她們 粉絲團 留言 建議 不理 編輯  來自       羅東 本來 要開 可是 點沒 找到 沒開      宜蘭 只有 一間 運費 很傷 多開 幾間 比較 划算      羅東 火車站 前面 還滿 多點      他們 粉絲團 留完 顧客 意見 不管      當然 電話 網路  他們 一點 顏色 瞧瞧      可以 理解 那種 滿心 期待 落空 感覺      羅東 三商 拿來 摩斯       三商 那個 不好 停車 而且 只開  好像 太大 可以 加個      星巴克 書店       可以  官網 寫意      覺得 這樣  可以 提出 去給 他們 處理    ,-1,939
